model,observed,gCa,noise_level,t_train_end,seed,window,metric,value
NODE_time_parity,full,2.0,0.02,30.0,4444,forecast,rollout_horizon_ms,0.9784735812133079
NODE_time_parity,full,2.0,0.02,30.0,5555,train,V_rmse,10.041508261752039
NODE_time_parity,full,2.0,0.02,30.0,5555,train,m_rmse,0.06619880466968511
NODE_time_parity,full,2.0,0.02,30.0,5555,train,h_rmse,0.04028943909454521
NODE_time_parity,full,2.0,0.02,30.0,5555,train,n_rmse,0.0688893151686897
NODE_time_parity,full,2.0,0.02,30.0,5555,train,p_rmse,0.05401403514959591
NODE_time_parity,full,2.0,0.02,30.0,5555,train,s_rmse,0.033828080650828304
NODE_time_parity,full,2.0,0.02,30.0,5555,train,gate_rmse_mean,0.052643934946668844
NODE_time_parity,full,2.0,0.02,30.0,5555,train,V_rmse_vs_noisy,10.02531749866066
NODE_time_parity,full,2.0,0.02,30.0,5555,forecast,V_rmse,11761.564423376221
NODE_time_parity,full,2.0,0.02,30.0,5555,forecast,m_rmse,164.98630505088153
NODE_time_parity,full,2.0,0.02,30.0,5555,forecast,h_rmse,15.583609495010595
NODE_time_parity,full,2.0,0.02,30.0,5555,forecast,n_rmse,8.598396455953283
NODE_time_parity,full,2.0,0.02,30.0,5555,forecast,p_rmse,97.35076507206645
NODE_time_parity,full,2.0,0.02,30.0,5555,forecast,s_rmse,69.1901162765058
NODE_time_parity,full,2.0,0.02,30.0,5555,forecast,gate_rmse_mean,71.14183847008353
NODE_time_parity,full,2.0,0.02,30.0,5555,forecast,V_rmse_vs_noisy,11761.534058038333
NODE_time_parity,full,2.0,0.02,30.0,5555,forecast,spike_mean_abs_dev_ms,NaN
NODE_time_parity,full,2.0,0.02,30.0,5555,forecast,spike_count_diff,-6.0
NODE_time_parity,full,2.0,0.02,30.0,5555,forecast,rollout_horizon_ms,0.39138943248532243
