model,observed,gCa,noise_level,t_train_end,seed,window,metric,value
UDE,voltage,2.0,0.02,30.0,4444,train,V_rmse_vs_noisy,0.4826952693977152
UDE,voltage,2.0,0.02,30.0,4444,train,ICa_rmse,1.404874432636225
UDE,voltage,2.0,0.02,30.0,4444,train,ICa_rmse_norm,0.1508188648092747
UDE,voltage,2.0,0.02,30.0,4444,forecast,V_rmse,0.25470868796401847
UDE,voltage,2.0,0.02,30.0,4444,forecast,m_rmse,0.0024313065270764587
UDE,voltage,2.0,0.02,30.0,4444,forecast,h_rmse,0.0006394196771726692
UDE,voltage,2.0,0.02,30.0,4444,forecast,n_rmse,0.000650246512266426
UDE,voltage,2.0,0.02,30.0,4444,forecast,p_rmse,0.0015713287551602825
UDE,voltage,2.0,0.02,30.0,4444,forecast,s_rmse,0.00038781042195950135
UDE,voltage,2.0,0.02,30.0,4444,forecast,gate_rmse_mean,0.0011360223787270675
UDE,voltage,2.0,0.02,30.0,4444,forecast,V_rmse_vs_noisy,0.5726653792215646
UDE,voltage,2.0,0.02,30.0,4444,forecast,ICa_rmse,1.2789122843320837
UDE,voltage,2.0,0.02,30.0,4444,forecast,ICa_rmse_norm,0.15094457642203885
UDE,voltage,2.0,0.02,30.0,4444,common_eval,V_rmse,0.28957083369804404
UDE,voltage,2.0,0.02,30.0,4444,common_eval,m_rmse,0.002786650066119001
UDE,voltage,2.0,0.02,30.0,4444,common_eval,h_rmse,0.0007068730042415984
UDE,voltage,2.0,0.02,30.0,4444,common_eval,n_rmse,0.000729462495564721
UDE,voltage,2.0,0.02,30.0,4444,common_eval,p_rmse,0.0017915587189781341
UDE,voltage,2.0,0.02,30.0,4444,common_eval,s_rmse,0.00044727148035360586
UDE,voltage,2.0,0.02,30.0,4444,common_eval,gate_rmse_mean,0.0012923631530514122
UDE,voltage,2.0,0.02,30.0,4444,common_eval,V_rmse_vs_noisy,0.5687988560112458
UDE,voltage,2.0,0.02,30.0,4444,common_eval,ICa_rmse,1.3638209805878114
UDE,voltage,2.0,0.02,30.0,4444,common_eval,ICa_rmse_norm,0.15507636787125914
UDE,voltage,2.0,0.02,30.0,4444,forecast,spike_mean_abs_dev_ms,0.0
UDE,voltage,2.0,0.02,30.0,4444,forecast,spike_count_diff,0.0
UDE,voltage,2.0,0.02,30.0,4444,forecast,rollout_horizon_ms,70.0
UDE,voltage,2.0,0.02,30.0,4444,common_eval,spike_mean_abs_dev_ms,0.0
UDE,voltage,2.0,0.02,30.0,4444,common_eval,spike_count_diff,0.0
UDE,voltage,2.0,0.02,30.0,4444,common_eval,rollout_horizon_ms,70.0
UDE,voltage,2.0,0.02,30.0,5555,train,V_rmse,0.18475291756986695
